text,label
נחמד אולם להקים ישוב בכל מקום בו ישנו פיגוע תוך הפקעת השטח כמה עשרות ישובים שכאלו יוציאו מהר החשק לפגע לחוק ומהר חוק עוקף בג צ ולהוציא מידיהם המאד מוטות הסמכות לדון בענינים בטחונים לפעול לגירוש מהיר משפחת המחבל המפגע עוד באותו הלילה מעבר לגבול דיבורים בנחישות ומהירות הרס בית המחבל עוד באותו הלילה החלת עונש מות מחבלים מאסר מנדטורי עשר שנים שב ח שנתפס גירוש מהיר ונחוש מסתני העבודה מאפריקה מאסר מנדטורי שלוש שנים הסתה כנגד המדינה אזרחיה מוסדותיה שלילה אוטומטית חסינות חכ ים המעודים טרור ותומכים באויב להמשיך נפתלי מתחילים להילחם בטרור,Negative
ומי אשם בזה הבג ץ והפרקליטות נותנים למחבלים פריוילגיות אמא יזדינה אבו מאזן השרמוטה,Positive
רואים שהבחורים חיפשו למי להרביץ באותה המידה להפריד,Negative
דורון חבל שאתה מונע מכעס תענה לעינין העם להוריד טיפול בילדים מקובל ולא לענות מתוך כעס ושנעה חבל,Negative
הקהל הכי חזק ומשפיע הפך להית קהל פיסבוק כשנרד לאומית ונסע לעילוט לעכו ורמת השרון נתעור חרא קהל מקלדת,Positive
שהערבים יודעים לעשות הרס הרג וכו,Positive
כמה מסריח ומגעיל פשוט להאמין,Positive
משטרת זונות,Positive
אילת יקרה עוקבת עבודתך הפרלמנטרית ומעריצה נחישותך מאחלת לך ולכל ישראל שתהיה שרה במשלת ימין שתקום לטובה,Negative
בהצלחה משה חכם ולא צודק תפתה לכותרות והמלכודות התקשורת העם חכם תרגש מהכותרות והביקורת האופוזיציה תרוץ למרחקים ארוכים עזוב מאגו היתר אחד החסרונות הגדולים יאיר מקוה שתזכור תמיד טובת העם רוצים משלה יציבה די נמאס מבחירות שנתים זכור הטעות עתיד עלה ביוקר בחרתי בך ואני מחזיקה לך אצבעות הצלחה הרוח כולנו תרתי משמע,Negative
גזען מרזל,Positive
רוב האלימות בהפגנות בלפור באות מהמשטרה לעשות והבחור המגפון צודק,Negative
הכנסת,Negative
מגעיל מיקי וגם מגוכך,Positive
זבל אורגני,Positive
מירי רגב שאנות תועיל לך ושחסושלום תחשבי שזה האמבוש האחרון שמתכנים ומכינים לך בהצלחה,Negative
בוגד שוכח העבר שכח בן אדם שחושב שטוב לישראל ליהיות מדינה שנשלט ידי רבנים ואנשים שרוצים לנסוע לאילת להישתכר בסוף שבוע לדעת מנקה החרה ברחוב ובית מלון בהיה אנקה החרה שיש בראש תשמעי כאלה תקוה קטנה ליהיות חופשים בארצינו וגם לת לאחרים ליהיות חופשים בארצינו אחד רצה לקבל ועכשיו מתנהגים בידיוק כשונאי ישראל,Positive
פשוט גזען אנטישמי,Positive
החלמה מהירה לשרה,Negative
משתף בצערכם צורי,Negative
תמשיך,Negative
חמוצים עלובים,Positive
בוגד מספר,Positive
הראת לכולם מזה באמת תותח ידעתי שכחלון רוצה לת שטחים לערבים נכון,Negative
ילד קי לך תעשה חמוצים,Positive
הרתעה בכל הפשע חוג אסור לשפוט החיל היקר הבן שלחנו לצבא והמפקדים מפקירים,Negative
להרוג לעיני העולם,Negative
בוז יעזור לך כלום למזל כולנו הרוב במדינה ימני השמאל בגדר מיעוט תיהיה ראש המשלה הבא דפדף כבר קדימה ביבי ליכוד ימין המדינה מעונינת בשמאלנים כמוך שיחלקו הארץ יותרו ירושלים יגמגמו בזמן אמת וכו בעוד שבוע כ ו ל ם שמים מחל,Negative
צריך שיהיו מתאימים מבחינה מקצועים יהיו ואם משנה נשים מזרחים מוסלמים יהיו די כבר הכוחניות הזו והנסיון בכוח ליצור שויון במדויק כמות מגזר מסוים,Negative
עמרם אגמון יודע שמה,Negative
בגין ה מענטש ואיפה ביבי באותה סקאלה בכל הבטחת לכחלון תיק האוצר שסירב זהו נהיה שמאלני,Negative
החרא,Positive
לך לעזל מושחט תחזיר ה מליון שגנבת מכספי המדינה בושה ולוזר,Positive
לשלול לכלב בן כלב הבוגד הזה האזרחות,Positive
הבה וריאנטים אירופאים עוד ועוד,Negative
מירי,Negative
אבו מאזן תכין הראש חמאס דעש בדרך אליך אימאלה,Positive
רפואה שלמה אמן,Negative
מתאים הופתעתי מהתנהגותו זו המנטליות יעזור נשבע אמונים מענין לדעת למי,Negative
עוד חריף אחד וגמרנו,Negative
מקוה שהדברים נכונים עצוב הדברים יבדקו ואם ימצאו נכונים צריך למצות עימו הדין,Negative
שמע מגעיל בלע,Positive
מחבל דפוק,Positive
שחקן אדיר טוב בקומדיות וגם בדרמות מאחל שנזכה לראות במה עוד שנים רבות מזל טוב ענק,Negative
שמאלנית צבועה ומגעילה חרא הפרצוף ושל השמאלנים כמוך כולכם ערבושים לכל דבר בושה למדינה,Positive
עמרם מצנע הבית היהודי חמאס פת ח,Positive
בחירה טובה לספרים מעולים,Negative
די גנץ גמור אחי היקר לך לחופש עמוס מורמר,Negative
תגידו מדינת ישראל במה להתעסק החתולים העכברים,Negative
צריכים המנהיגים וכל העם להיתנהג לבד ישכון ובגוים יתחשב רשי קשר לירמיהו פרק ל פסוק יא שהקבה יעשה כלה בגוים וישראל בד ישכון לבטח,Negative
תיסלם בנט,Negative
תעשו כבר מעשה ותהפכו הכנסת,Negative
ישראל חי וקים ותודה לאל שביבי רה מ ובעז ה יבחר שנית כריזמה כוח ומנהיגות ראוים לשבח תודה לך כבוד רה מ,Negative
ביבי נשאר שקרן שלא ניתן להאמין,Positive
מענין שעל דקירות שגקרו יהודים אמרת שזה לינץ יאויבת בני עמך,Negative
עכברוש קטן תחבא במחילה תפריע לאריה לעבוד,Positive
זו הסיבה וכל כלב בג י יומו,Positive
אידיוט מגן המושחתים גיבור שלא יחקרו המימד החמישי,Positive
יומים ערבי דרס יהודי חש סכנת חים לדבריו חש סכנת חים וירה,Negative
משתף בצערך שלא תדע צער,Negative
תמימה ופתיה,Positive
נראה שהסרטון הזה חיובי מדרך התקשורת נעים לראות ראש משלה שלא נותנים לענות ושלא מקבל הכבוד הכבוד הכבוד כולנו רוצים גאון יעקוב,Negative
גועל נפש,Negative
ואתם עוד רוצים לבחור ביבי שמבלף שנה,Negative
מתים מקורונה הניהול כושל לאורך הדרך הינו מספר מתים קטן בהרבה יעני חוזרים לחים חוץ מאלה שנפטרו מחדלים גבי מחדלים,Negative
ואלהאכבר טרור עיתונאי כמדובר בערבים צעירים שנלחמים חופש ופה מדובר במחבל גבולות,Negative
יוסי שריד ז ל שרון גל התפטר ונתן זהבי מלוכלך מתפרנס מזה יפה ואתם כרגע משיכים לפרנס,Negative
מר כחלון הנכבד כבר פרסמתי בפיסבוק סלוגן עבורך והזמנתי חברים להכנס לעמוד בקשה בקשה תאכזב הטובים שבטובים העם זקוק למנהיגים מלח הארץ שי דאגו לעם המיואש כבר מכל הבטחות שוא ליפני בחירות ולאחר הבחירות דובים ולא יער נקעה נפשו העם משלות יציבות ומפלגות סחטניות די לפארסה הזו נקוה שתביא התקוה המיוחלת שיהיה טוב במדינה הנהדרת ושאף אחד ירצה לעזוב מולדתו מילקי ולא שום דבר מדינה כחלון תשכח לפתוח חלון תקוה שלום וביטחון ומשלה האזרחים,Negative
בדיבורים אלופים במעשים אפס,Positive
מעדיף שבנט יותר הדרישות ושכל המפלגות הקטנות יתנגדו לחוק המפלגה הגדולה בימין בעד הוגנות,Negative
מישהו צפר עכשיו בן זונה,Positive
משלה בוגרת שאפשר לסמוך זו משלה שהמועמדים לראשותה יורדים מתחריהם ברדידות מזלזלים בהם מבליטים חולשותיהם שולפים מרפקים ומפלסים דרכם בכח חינוך זו משלה זו דמוקרטיה זין מצביעה לגוף המטומטם הזה משלה,Positive
אורי אורבך הנאצל הצנוע והענו ולא בכדי הכל אהבוך נשמתך צרורה בצרור החים,Negative
אוהב דברת שקד,Negative
הרפש מתחיל לצוף התחיל בחזן שאני התבישתי בני בגין שהעיפו מתפקידו חסר הערכים הזה וזה משיך מירי רגב שחושבת שאר התושבים מחוקים הצביעו למפלגת הרפש,Negative
עלוב חולה נפש ומיןלפתוח התיק הטרדותאיש מסכן וחף נשלח לכלאבזמן שהעברין מסתוב חופשיכי לפיד הנוכל וסגלוביץשסגרו התיק בסוף תישפט,Positive
מועקה התחפשה לבת זונה,Positive
הכבוד לבן גביר צריך להתנהג השמולאנים,Negative
נתניהו ימין חזק,Negative
מתביש כדי טיפש ולא מבין שיש סכנה למדינת ישראל ולמה שאבות הציונות בנו סאמת אדם קדמון,Positive
וכל האחרים להמשיך וליכעוס המאה ה שצריך לת דין וחשבון לציבור בארץ מציץ אפילו מילה אחת והכונה לראש המשלה ולמערכת המישפט בישראל בפרט כשבג ץ מחליט לאשר ליפסול חוק שהיתקבל בועדת חוק חוקה ומישפט כבר מתחיל הבלאגן טענות הציבור צריך להפנות לשופטי בג ץ וכשיד ימין ויד שמאל מיסתדרות בניהן הגוף יתפקד אלא שופטי בג ץ יושבים במיגדל השן וחושבים שאינם צריכים לת תשובות לציבור חיבים לת דו ח פסיקותיהם עומדים לבחירת הציבור שיש למשלה שנים ומעליהם אחד שיקבע שר המישפטים שהוא בר החלפה וגם יו ר איגוד עורכי הדין בארץ ולכך פיתגם הדג מסריח מהראש,Negative
בגלך ובגל הגרמן המצב גרוע פוליסות הבריאות החדשות יגרמו עוד נזק ועומסים במערכת הבריאות הציבורית פשוט גאון,Negative
תודה שהבאת טעם חרא לחג,Negative
תפסיקו לעדכן התקשורת עושים שמאלית ומקלקלת,Negative
מחליף סוס אציל בחמור,Positive
באמת שמעסיק היועמ ש,Negative
מספיק לבלבל המוח משעמם לך רוצים שקט וביטחון,Negative
מש מעור שימחה והלואי וירבו כמוכם הדוגמא לכך שאפשר מסיר בפניכם הכובע ושימרו עצמכם חילים יקרים שכמותכם,Negative
מצוין כרגיל באנגלית בקשה כדי שנוכל לפרסם,Negative
צריך בוגדים ועוכרי ישראל בקרבנו,Positive
חולה בראש במקום עף שנים,Positive
להכניס לשמאלנים האלה מכות רצח,Positive
תעורו האויב אנטישמי ופאשיסטי שמסרב לקבל בכל צורה שהיא מדינה שאינה מוסלמית במזרח התיכון באמנה כתוב שהם מצוים לרצוח היהודים בעולם באמנה מאשימים היהודים בהתחלת מלחמות העולם שליטה בכלכלה ומדיה זהו אנטישמיות נאצית גרידא תפתחו העינים מחנכים הילדים לשנאה מצפצפים מחות השלום שהם רואים בתור חולשה ושמעודת להתמיד במלחמה כנגד מדינת ישראל ואל עבר הפיתרון הסופי שהם היו רוצים שהיא פיתרון התנועה הנאצית,Positive
במקום לת באבי אביו השוטרים המסורסים עומדים ולא עושים כלום,Negative
ברוסיה זבל הולך לסיביר לאיזה בור,Positive
קדימה חברים לבחור בוג י הרצוג לראשות המשלה,Negative
שקרן מביבי,Positive
כועס אגון בן גביר יאיר גולן כתב שאתה בן זונה בן כלב בן יעל נכון,Positive
בן זונה מפגר שמאלני מניאק,Positive
הגיע הזמן שמישהו יגדל ביצים ויעיף הכבוד שאפו,Negative
בושה עיתון אשפה,Positive
מגישה פח,Positive
סתמי הפה זונה מסריחה,Positive
קשה בשמאלעם סלוגן שמשדר אופטימיות לאחר תקופהזועהפאשיזם במיטבו,Negative
שה יברך גאים בכם,Negative
ברגע שזנחת ליצן החצר גדעון סער המניות נסחרות בורסה במחירי יהלומים,Negative
מבינה בוחרים בך טיפש אנלפבתי אינפנטילי ועוד רוצה ראש משלה,Positive
ואז ישראל כבר נקיה מקורונה,Negative
אליאור מלאוי,Negative
המיקריפון המגפון היחידי שצריכים לקחת מך,Positive
בוגדים עלובים ימח שימכם ושם זיכרכם יחבורת מניאק,Positive
מאמינה נקודה,Negative
המזגזגת הראשית קדימה זגזגי הלאה,Negative
תמר ניסינו באמת שניסינו לאחר הסכמי אוסלו היתה אופריה קיצרת מועד שהנה אוטוטו יגיע בתמורה קיבלנו מוסלמים ומהגרי עבודה המכנים פלסטינאים כ הרוגים ואלפי פצועים בקניונים ופיצוצי אוטובוסים מקוה שאת לפחות תכחישי ניסינו באמת ניסינו לאחר התנתקות פינינו הישוב היהודי סביב עוטף עזה וקיבלנו בתמורה אלפי רקטות וטילים במשך שנים ישובים ישראלים שעם מהגרי העבודה הלו לעולם נוכל לחיות בשלום ושיש לעיתים מצבים חסרי פיתרון התרפסות פתאטית והבנת האויב והזדהות עמדותיו יביאו לך ולמחנה אליו שיכת השלום המיוחל שאתם מדמינים שיהיה תעורי,Positive
ברברים תרבות,Positive
מירי האלופה תקרעי בכל הכח,Negative
לפיד מתאים תוכנית בידור שהיה לנהל מדינה בדיחה אחי,Negative
רגע רומזת לביבי,Negative
חתיכת כלב בן כלב לוחמים בישביל כלב שכזה,Positive
חבל הזמן,Negative
בכול צריך להעיף שופטי בגצ השמאלנים הארורים,Positive
חלקם החים חשבון הציבור נמאס,Negative
יום הדין מדינת ישראל מגיעה בצעדי ענק ושיגיעה היום הזה ניראה כמה דמעות היו,Negative
עמלק,Negative
מדהימה מסכימה מילה,Negative
מזל טוב חבל שהוא מגיע לבאר שבך לתמוך בעובדי כיל,Negative
צריך להגלות מהמדינה חבל שלא רלונטי,Negative
בע ח,Positive
הגרמנים היו בטוחים שהם לסמוך,Negative
השתגעתם השתגעתם קורה,Negative
טקסט היתי סומך בלקחת תרנגולת לשוחט באמת ובתמים מאמין שהציבור מטומטם נכון בריאות בוז י לעולם תזלזל בציבור ל א כ ו ל ם מ ט ו מ ט מ י ם,Positive
ביבי עלכיפק בהצלחה בחירות השמפניה כבר מוכנה,Negative
לאיזה רמה יורדים בושה,Negative
בן גביר אלוף ואבל גדול לדעתי עושה טעות ענקית בתור טירון בפוליטיקה בתמיכה האבסולוטית בנתניהו וביחוד בליכוד טעות טקטית מדרגה ראשונה נתניהו מרגיש ויודע שאתה בכיס במקום צריך לתקוף נתניהו מגיניותו הרופסת ונטיתו לשמאל בכל המישורים,Negative
לקח הנהג שהסיע למועדון חשפנות חשבונו מענין אחלה בן אדם חשבתי שהמדינה משלמת הנהג והנה המציאות מראה הכבוד יאיר המשך,Negative
חילים מזרח ירושלים לומדים להשתמש באמל ח,Negative
טיפשה מלא,Positive
תלך כפרות ישראל,Negative
במקום לתקוף ימין תקוף השמאל,Negative
ערבים מוסלמים לקחת חומר מיוחד היום,Positive
תודה לביבי,Negative
מנית משהו שישמור בזמן החקירה מימד החמישי,Positive
כוס אמא דני אינגס כמה חילופים בזבזנו הבן זונה הזה להביא להוציא ואם להביא בכל חלאה,Positive
קדימה גברת שקד תפעלי,Negative
השנים הינו מקבלים גאים בקבוצה רגש כלום הרסתם,Negative
מלחמה ישראל רוצה מילחמה פנימית אוירית לחסל הערבים ולא להשאיר זכר,Positive
יאיר בתגובה די כבר,Negative
עופר הדבר האמיתי חיפשת במשלת ביבי במשך שנתים קשה להבין מקוה שבמשלה הבאה ביבי תקבל תפקיד ראוי,Negative
מירי אסור לת דריסת רגל נישא בתוצאות ובהשלכות אסור אסור אסור לת להפגין להשאר יריה ברגל חיבת לעצור,Negative
מענישים בוגד גועלי,Positive
זו המצאה הערבושים ימח שמם,Positive
חוצפן מזה התהליכים אלק,Positive
תפסיק עים התביעות מר בן דביר העורך דין יושב עים קונצרטינה מחסום במסלול וקורע גלגלים למפלגות הבלופ שמכרו ישראל דמו במשך שנים וקראו לכיכרות שמם ואתה מצטדק וקורא לבוא לבית משפט ומי במשפט חבריהם שגם מוכרים העם חדשות לבקרים מוקדי הגבינהיחודית נהנה מהעשיה והצלחה הכול טוב ישר כוח ותהנה,Negative
רגבים מחזירים הריבונות למדינה בעיקר חשבון אוכלוסיות מוחלשות שאינן יהודיות אמר תורת הגזע ולא קיבל,Negative
שקל הוצאות לנסיעה ביבי לארצות הברית ב ימים באמת תודה בזמן שסבא הילדים מחקה ינואר לטור בית חולים מכשיר אחד לאלפי חולים והמכשיר עולה בדיוק מכיר הנסיעה שרה יודיע למי לברך,Negative
מנול אמיתי אצלנו בוגדים כאלו,Positive
שים לב אדוני ראש המשלה אחוז מהמפרגנים ובכל מזרחים האנשים שנותנים לך הכוח בצד הכלכלי פוגע באנשים הלו לא הרף מאמינים באישיות ובעוצמות כמנהיג הגיע הזמן שגם בצד הכלכלי משה רבינו ותחיל לדאוג שהעם הזה יחיה ברוחה כלכלית גדולה תשכיל להציד תוכנית כזאת הבחירות תוכל לגרוף מנדטים ואני מגזים תשאל היועצים,Negative
אחד בעד מלחמה כשניכפה צריך לפעול שלא עוד מלחמה התנהלות הזו והתבוסתנות מזמינות עוד הרבה מלחמות וטרור קצת היסטוריה ומאידך כסוריה יודעתשהפסידו רמת הגולן ומלחמה נוספת יפסידו דמשק כ קמ מאיתנו שנה בשקט להכות באויב נכפה ומאידך מונע המלחמה הבאה לפי שיטת היועצים למינהם אפשר לפרק צהל לחלוטין רוצים מלחמות החים המצוי הרצוי כולנו רוצים שקט ושלוה וקפה בעזה עוד שותפים לחגיגה להפליץ סיסמאות קל צריך למוד מהעבר ולהיות מפוקחים שרוצה שלום מצטיד בטילים ושולח שנים,Negative
לצערי בחרתי בך ביבי חשבתי שאתה מנהיג חזק לצערי חלש מכולם תודה לך בשם תושבי עוטף עזה והסביבה שלא חלק מדינת ישראל,Negative
להרים דגל האבות והפגיעה בגברים וילדים להרים דגל בתי המשפט המון נפגעים המון מתאבדים המון בחורים שיושבים בית סוהר תלונות שוא מזונות תלונות שוא נהפך לסטארטאפ מצליח הזמן לאסוף בוחרים שמחפשים בית להרס החים והמשפחה,Negative
לצין שהערבי שניסה לדקור בית חולים תל השומר ולאחר מכן ירו בו המאבטחים ומת אמר לאביו שאם ימות רוצה שאיבריו יתרמו וכך אביו עשה וברור שהאיברים יצילו יהודים הכבוד ולאביו המהלך הזה קשר לכך שניסה לדקור לרצוח,Negative
מתאמצת אמרת בגץ אמרת ערבים לבר,Negative
זו ביתי דנה ראיתי חודשים בתמונה שצילם החבר האמא אנא מך ציפי הביטי בעיניה וראי הצער שילדה בת צריכה לשאת הילדה הזו היתה ילדה אבא וגדלה מרגע שפניתי לבית המשפט התאפשר לאמא לעכל משכורתי להוציא צוי מעצר נגדי לקחת הבית ולמעשה להפוך לחיה נרדפת ולאלץ ילדי לעבור לרשות אימם ולחיות בפחד מתמיד אנא עזרי לילדי,Negative
למי מחכים מר ביבי למי לעוד דם שישפך לאום האנטישמי לאמריקאים החוב מוסלמים לרוסים שעם האירנים הבנתי למי מחכים משגע בחרנו בך כבר פעמים שתן עבודה בכל פעם איכזבת מבין תשפוך קצת אור ותסביר למי מחכים שוחטים ברחובות סימן גדול מזה מחכה שמה שירסו בכמויות מבין נשמח שתגיד למי מחכים,Positive
הנוכלים נימצאים ברשימה,Positive
טפי אילת שמאלנית פח זבל,Positive
הכיבוד אישור קבורה במידי,Negative
עלבון לכלבים כלב זו חיה נחמדה,Negative
רמת אימון הציבור במשטרה שואף לאפס,Negative
אדון דני דנון מענין ישראל נשיא מועצת הבטחון האו ם מגנה מגנה תחילו כבר לפרק הצורה הגיוני שקורה העולם ימשיך צבוע נחלק פרחים די נמאס כבר מהמצב הזה כוח מבינים החיות האלו,Negative
קופי,Negative
שבת שלום ומבורך מאבי,Negative
רוצים בחירות להעיף ביבי,Negative
אקוניס כמדומני שאתה יושב במשלה שמנהלת משא ומתן מסע התרפסות בפני ארגון טרור במקום לרלר בפיסבוק תאגדו אנשי הימין תפילו משלת הבושה הזו ותדאגו לעם המוכה לשקט ובטחון נמאסתם,Negative
זא אוכל מרוקאי,Negative
תמשיכו להצביע לשקרן ביבי ראש המשלה השמאלני בהיסטוריה,Positive
הצגות חרא במגזר החרא בלבד אצלי בישוב,Positive
כדור בראש לטרוריסטים הבני זונות,Positive
מצטבר שהכנופה ביבי הפילה סוחטים,Negative
איש ציבור צריך שיהא נקי מכל רב עשן אש ונכון עשה יו ר הכנסת הכבוד תקוה שיחוקו חוק שימנע ויאסור פעילות ציבורית מאנשים שמתנהלת נגדם חקירה ובמיוחד מאלה שהורשעו נתנו הדין מעשיהם,Negative
יומו ליברמן יגיע הפרקליטות בקלות יותרו וימיו ספורים עכשיו משרת ברגע שיגמר הארטיק יזרקו המקל,Negative
בוקר טב,Negative
מילא הידרדרות לפגוע בהפרדת הרשויות ולהסית בית משפט שאמור לשפוט מקצועית ולא לפי גחמות לעשות ליק לפוסט רצינית אפשר להידרדר,Negative
קבוצה אופי עוד ארוכה,Positive
מירי רגב אוהבים,Negative
העם י צ א לרחובות למחאה עמית גדולה זו אינה המטרה אלא א מ צ עי ודרך אזרחים שמאסו ב ש יט ה ומאמינים ש ב י דינו הכוח לשנות ב ר חובות ולא בק ל פ יות מיתוך המחאה ת יב ח ר נציגות שתבטא זעקת העם בנושאי דיור בריאות חינוך נכים קשישים גזולי פנסיות רוחה עובדי קבלן אפליה רקע עדתי ו מ ג זרי יוקר המחיה ואזרחים שעובדים ולא שורדים הנציגים י שבו ביחד ויכינו מסמך בסיס לחקיקת חוק יסוד זכויות חברתיות ומסמך בסיס לשינוי שיטת הבחירות מועצת העם תיעזר במשפטנים אנשי אקדמיה ואנשי חברה ותרבות מכל קצות הקשת הפוליטית ביחד יעבדו מסמך הכנה לחוקים וכלים לשינוי השיטה להפרדה הרשות המחוקת לרשות המבצעת והשופטת להפרדה הון ושילטון לעצור גל השחיתויות הג ז ל השוד משאבים וכספים שיכים לאזרחים המסמך יועבר ברשת האינטרנט לאישור ושמיעת דיעות האזרחים ולאחר שרצון העם ברור ושקוף נעביר לבית המחוקים לחקיקה בדיוק שעשו באיסלנד ביחד כוח בלתי ניתן לעצירה העתיקו הפיצו והפציצו וספרו לכולם שאנחנו כבר בחרנו להשיב לחברה שפיותה,Negative
שבת שלום,Negative
חמור מאוד פנו לבית המשפט סכנה למדינת ישראל,Negative
נאחד כוס אמק יא זבל משריח,Positive
מגיל בוחר ליכוד הפעם אלא המשפחה הרחבה בוחרת בך,Negative
מש אסטרונומי,Negative
ביבי,Negative
זונה,Positive
מזל טוב חיל צלש ותעודת הוקרה צריך לקבל,Negative
מקוה בשבילכם שאתם בטוחים במקורות ובכתבות אחד האנשים שהכי תרמו ונתנו מעצמם ומחיהם הזולת מקוה מאוד שהשם מוכפש לשוא,Negative
מש יופי טעות טקטית להכניס עוד מוטציות,Negative
טיבי שקרן מפתיע שקרן,Positive
אמא זונה אמא זונה תקשיב טוב אדון מינסטרים היקר השעה ורבע בוקר הדבר שאני מציע לך לעשות יתן לך אחי מצלמה לך תעשה דשא בסקופ יתן לך סיליקון לך תקן חלונות באיסי רוצה יסדר לך עבודה תדלק הטיל ילך יבן זונה אבא רצח רבין ילא מתביש,Positive
יאיר גולן אוי אזה איש עלוב אוי שאתה הית סגן הרמט אחד שפיו פולט שטויות שום דבר חכם עשית כה בכנסת ישראל מטנף ישראל מטנף אוכלוסיות שלמות שלא מאמינות במה שאתה סוגד ומה הכי מרגיז שאתה מקבל שכר מראש המשלה האדיר בנימין נתניהו שקורע נח דקה מרויח מנו בשכר החודשי פנסיה צבאית חודשית וגם משכורת חבר כנסת בזוי והזוי מזה לפחות הית גבר הית תורם השכר בכנסת לנכים למוחלשים בישראל שעושה ניר ברקת מהליכוד שמקבל שקל אחד בלבד חיב להרויח משהו העבודה בכנסת לך לאלף עזאזל ולך כפרה איתמר בן גביר בעזרת ה יתברך יכנס לכנסת ויטפל בכם עוכרי ישראל,Positive
כמה העזה לך תבורכי מיצגת רוב העם,Positive
תנוחמי שלא תדע עוד צער,Negative
חבל שחקן מעולה אדם כניראה משהוא,Negative
בושה וחרפה שמנהיג השמאל הרדיקליהוא איש חסר השכלה ידע בסיסי החוברלרשימת בל ד השולת קיום העם היהודי כמדינה יהודית כסא ובצע כסף מוכנים אנשי השמאל הבזוים לת המדינה לגוים,Negative
הכושי הפך עורו מ ו ש ח ת,Positive
צריך לזרוק מהכנסת ולשלוח לעזה ונראה מתנהג בעזה ביטחון חיה מגעילה בהמה נמצא אצלנו בכנסת משלה חנונים,Positive
חמור תישאר חמור שבגד בליכוד סופו ניזרק לפח,Positive
משתף בצערכם צורי,Negative
כבר קשור לשמאל וימין בוגד בתוכנו,Positive
ביבי אוהבים תודה רבה הכל,Negative
גנץ צריך להתנצל זבל זו מחמאה,Positive
בן זונה שהולך לראות,Positive
אופירה וברקו הצליחו לעשות ח כמה שזה פשוט,Negative
בואו נקים חאן אחמאר יהודי,Negative
גדול והגיע הזמן להעיף פחדניהו הביתה,Positive
פרזיט שחי מכספי המדינה לא בושה,Positive
נכון ש מתלמידי תואר ראשון נשים המספר הכי גבוה שהצלחתי למצוא,Negative
שהוא יעשה מך כנאפה אימן,Positive
לך שיעור בפיתוח קול,Negative
שהאמריקאים יפציצו באושויץ כשהישראלים מתיחסים הניצולים כאל זבל משהו מסע בזמן עזבי תדאגי לניצולים במקום לבזבז כספי ציבור טיולים לאירופה שכשאת אומרת העבודה משחרת למעשה שולחת הניצולים שהיום בני ומעלה לעבוד,Positive
רוזנברג דת בית מחוקים אינה דמוקרטיה חשיבה מעות יהודים שחושבים שהגזע היהודי מצדיק הכל בורות בשם דת רומסת,Negative
שמאלני מסריח אוכל בתחת,Positive
ת רמה השתלחות קרה לך גנץ תעתה בנו פעם אחת הולכת שול,Positive
ח שס יעשו הבדל המפלגה שדוחפת המעמד הזה בכוח,Negative
ליברמן המילה שוה כלום,Negative
גרוש מחבל אמיתי,Positive
נכון אכזבת אומר שהוא סירס עוד שנכנסת לכנסת,Negative
חזק ביותר,Negative
בושה שחי בקרבנו אחד פשוט נבלה טרפה,Positive
מחכים להיעלמותך מהפוליטיקה גזען ונוכל,Positive
