NOT,"@yotameyal אולי תתפלא, אבל אתמול נערכה הפגנה מול ביתו של אחד השוטרים, במעלה אדומים. בני הנוער שהפגינו ברחוב קראו ""א' רוצח ילדים"". עם יד על הלב - הוא ובני משפחתו יכולים לצאת בשלווה מביתם?"
NOT,"הפיתוחים החדשים שישמשו את צה""ל נגד ארגוני הטרור: בעוד ארגונים כמו חמאס וחיזבאללה שכללו את יכולותיהם בעזרת מערכות שהגיעו לשוק האזרחי, בצה""ל פועלים להטמיע טכנולוגיות מתקדמות שיאפשרו קישוריות בין זרועות הצבא. הפרויקטים שיאפשרו לצבא להיערך למלחמה הבאה https://t.co/mrhxB9yhDK"
NOT,"@jonklinger @barzik א. אתה לא יודע שהוא לא שומר לוגים ב. אם נקודת היציאה קבועה והתעבורה הגלויה שם גלויה למישהו, לא מאוד קשה בדרך כלל לקשור בסבירות גבוהה את התעבורה אליך. למשתמש המצוי זה לא ממש משנה כי *אבל* זה מנרמל שימוש ב- Tor שזה חשוב ביום שתהפך להיות מתנגד משטר סמולן עוכר ישראל בוגד המדינה"
NOT,סרטון של זונה מחופשת לשוטרת מ@IL_police מכה כמו חיה עמלקית יהודי חרדי נראה שהסרטונים האלה לא מרגשים את הדחליל הממונה @AmirOhana אז אני אומר לך דמם על ידך ימח שמך למי שיש את הפרטים של הטינופת *מצווה לפרסם בכל מקום* https://t.co/0kjocClvlJ
NOT,"ארבעת יושבי הרכב שבו נסע אהוביה סנדק נחקרו היום למעלה משמונה שעות במשטרה. שניים מהם שוחררו כבר בשישי. הם חשודים ביידוי אבנים לעבר רכב פלסטיני, ובגרימת מותו של אהוביה ברשלנות"
NOT,איילה חסון עושה פיגוע לסער. שמו אותו בראיון בלובי של איזשהוא מקום עם רקע נוראי.....איזה היועץ תקשורת שלו???
NOT,@Liem_tpwk א. הם לא נראלי עדיין חברים ב. היא אובססיבית לאיזה פסיכופט אחד שיש עליו סדרת ספרים והוא גם אנטישמי והתחפשה לאשה שהיא אחת מהקורבנות שלו וגם היא אמרה נראלי דברים גזעניים כמה פעמיים
NOT,"@michael_dvorin פשיזם, תתרגל, אתה לא יריב פוליטי, אתה אויב המשטר, עכשיו דמיין איך יראו החיים שלך אם הם ינצחו בבחירות. רק ליכוד 50"
NOT,"@arutz20 בושה וחרפה זו מפלגה שפוגעת במדינת ישראל השם כחול לבן לא מתאים לה ,ירוק של חמאס יותר מתאים להם. אין גבול ,משחקים בבריאות הציבור דנץ לל הביתה לא צריך להרוס הכל סגלל שאתה נכשלת"
NOT,"@Ke1T7G0PhkH5YEZ @yoavr לכן אמרתי: לא חושב שיהיה כאן הסכם כ""כ מהר. כנראה לא בימינו, וגם עם טראמפ אי-אפשר היה לקדם את זה. לגבי י-ם היא כבר מחולקת דה-פקטו והתעמולה של ביבי ש""פרס יחלק את י-ם"" היתה שקרית. יש בה חלק מוסלמי מובהק. י-ם לא מאוחדת, אתה יודע כמוני."
NOT,"""היום הסורים הולכים ללמוד שהיד שמנענעת את העריסה יודעת גם קראטה"" מל גיבסון, הכשרת נהגים רכבת ישראל, סופר יודה סניף וינה גלאט כשר, 1966"
NOT,"RT @Eli_Yishai: יש לי שאלה: עכשיו כשחובש כיפה רצח ילד קטן, איך נוכל להבדיל בין הטובים לבין הרעים?"
NOT,"@ron_zadok @Onetruth011 @ErelSegal לגיטימי. אבל לא יודע איך אמירה ""השאלה הזאת מגיע כי אתה עם כיפה"" יכולה איכשהו לצטייר יפה יותר... ועוד לקבוע שגלעד הוא מלח הארץ לעומת אליהו שהוא בסה""כ מתנחל מאיתמר - לא יודע, אשמח להודות שאני טועה - אבל לא רואה איך זה יכול להצטייר יפה יותר..."
NOT,"@nachi_z9 אני לא מכירה מספיק שמות, אבל חייבים נציג ערבי מוסלמי, נציג דרוזי (לא, לא איוב קרא) ונציג ערבי נוצרי!"
NOT,@Omrygo מגניב רצח
NOT,לחובבי הצ'יזבטים - נסראללה מספר שאסד הסכים לפני המשבר בסוריה להעביר טילי קורנט שקנה מרוסיה לרצועת עזה וזאת בעידוד קאסם סולימאני וחיזבאללה וכו' שהעבירו את הטילים. מחמם אטריות ישנות כדי להראות כמה אסד סייע לפלגים בעזה וכו' #מרגש
NOT,הרשות הפלסטינית סיכלה פיגוע דקירה נגד חיילים https://t.co/pmSyIXhYuK
NOT,RT @RotterNet: הרשות הפלסטינית סיכלה פיגוע דקירה נגד חיילים https://t.co/pmSyIXhYuK
NOT,"פרסום ראשון: פיגוע הדקירה שסיכלה הרשות הפלסטינית - והפגישה החשאית של ראש השב""כ עם אבו מאזן ברמאללה @galberger #חדשותהערב https://t.co/uUJ0MI9zM9"
NOT,"RT @kann_news: פרסום ראשון: פיגוע הדקירה שסיכלה הרשות הפלסטינית - והפגישה החשאית של ראש השב""כ עם אבו מאזן ברמאללה @galberger #חדשותהערב ht…"
NOT,💬לאור חידוש התיאום הביטחוני עם ישראל לפני כחודש: מנגנוני הביטחון הפלסטיניים עצרו שלשום 2 פלסטיניות משכם בדרכן לבצע פיגוע דקירה באזור חווארה שמדרום לשכם. כעת הן במעצר ברשות הפלסטינית
NOT,@maayanef איזה פיגוע בנאשוויל 😱
NOT,@MeravMichaeli הקשר בין מרכסיזם אנטישמי פמונאצי לדמוקרטיה אינו קיים
NOT,@maayanef טירוף. מעניין אם אברי גלעד כבר טען שזה מוסלמי ולא אומרים.
NOT,זה סגר כמו שאני ערבי https://t.co/cMIckDNZFH
NOT,"RT @amirbohbot: הפיתוחים החדשים שישמשו את צה""ל נגד ארגוני הטרור: בעוד ארגונים כמו חמאס וחיזבאללה שכללו את יכולותיהם בעזרת מערכות שהגיעו לשו…"
NOT,@90FINELINE אז לאדעת טוויטר אנטישמי כרגיל
NOT,RT @gabigr007: @AShwartzman @kaisos1987 @tommybor @or_shwartzman מעניין אם ביידן יהיה נכלולי ומסוכן כמו אובמה שהינו תומך טרור מס 1 https://…
NOT,"@ehudweissman @hagarsi @DaphnaLiel נתניהו לא אמר שהוא יחסל את החמאס, הוא אמר שהוא ימוטט את שלטון חמאס. יש הבדל מהותי. אני מבין שציפית כמו רוב העם לדם ואש ותמרות עשן. אבל הוא עובד בצורה יותר אלגנטית, עם סנקציות כלכליות, חנק דיפלומטי, ושלילת הלגיטימיות של חמאס גם בעולם הערבי. זה לוקח יותר זמן, אבל זה יותר אפקטיבי."
NOT,@yoosiiiiii @iairLevy החדש לא על הצואר. על הראש. למות הוא לא ימות.
NOT,@ItayBlumental @ynetalerts כל עוד זה הדתיים יש להן לגיטימציה . אבל אם זה היה חס וחלילה 0מאלני או ערבי יאאאא ווראדי מה היה הולך פה
NOT,"@Ayelet__Shaked איילת שקד שהיתה שרת משפטים והגאה בהישיגם להגדיר כאבן הורגת וזריקת אבנים היא טרור,באה לתמוך במשפחות ולהגן על זורקי אבנים כאילו שהקורבאן ערבי זה לא נחשב כטרור יכול להיות שילדים שיחקו באבנים למחקר מדעי.צבועה"
NOT,"מרק הריסה (פלפלים אדומים חריפים-חמוצים) עם חומוס ופלפלים חריפים, מאלג'יריה, לימי החורף הקרים 🇩🇿😋🥣 https://t.co/BPbp0DLPuJ"
NOT,@Mayatommo_ אולי פחות כדאי היו עושים לך רצח אופי
NOT,"@Bicherit @GalonItay זה בעיקרון נכון. אבל מתנחלים (ואתיופים) נמצאים קרוב קרוב לאי ליסט, כשרחוק מתחת נמצאים ערבים ישראלים (או פלסטינים ואפריקאים בלי אזרחות, אני לא יודע אם הם בכלל ברשימה) אז להזכיר את הנושא בהקשר של יהודי מתנחל שנהרג, זה לא מתאים."
NOT,@YinonMagal @patriotim20 @YotYotam @YakiAdamker @urizaki @iditsilman כתוב לכם ״שידור חוזר״ מתחת ללוגו 20 מישהו שמה מחבל לכם. ?! https://t.co/CHT0ixzkVE
NOT,RT @carmeldangor: ארבעת יושבי הרכב שבו נסע אהוביה סנדק נחקרו היום למעלה משמונה שעות במשטרה. שניים מהם שוחררו כבר בשישי. הם חשודים ביידוי א…
NOT,@matt_real1 @orsorek @RSBJ_7 @Aviohayon11 ימח שמו איך הביא אותה לחיבור בגמר
NOT,"@Ayelet__Shaked לא הבנתי, העברת חוק שקובע שמחבל שזורק אבנים נכנס 20 שנה לכלא,את תומכת ברצח ילדים פלסטינים על ידי צה""ל בגלל שהם זרקו אבן. אז מה פתאום עכשיו את הולכת לביקור תנחומים? שאת מבקשת לראות את הילד ואת האהבה שלו לארץ ישראל? זה נכון גם גם לילדים פלסטינים שאותם חיילי צהל צריכים להמשיך לרצוח?"
NOT,"זה נראה כאילו ראש השב""כ תכנן פיגוע דקירה, ואבו מאזן שכנע אותו לא לעשות את זה. https://t.co/TaeT3QH1QD"
NOT,"אלון חרזי בא לי טוב רצח, הוא לא גאון כדורגל ולא תשמע ממנו תובנות טקטיות מעניינות או ניתוחים שנונים אבל הוא רגוע, לא מזיין את המוח, לא מדבר כשלא צריך, לא בוכה ולא חופר, לס איז מור במקרה הזה."
NOT,"לדעתי סער ואילנה... נכנסו לאותה המיטה.. רק בשביל שוב לשקר ולהנדס את הבוחר. רר לא ביבי. לשקר אין רגליים...עובדה חייבת להחשיך. בעידן זה פוסט אמת ופייק ניוז הם טרור ,ולוחמה ביולוגית לכל דבר . סכנה ברורה ומיידית. https://t.co/qzqdBUThIi"
NOT,"RT @tsahi8: @michael_dvorin פשיזם, תתרגל, אתה לא יריב פוליטי, אתה אויב המשטר, עכשיו דמיין איך יראו החיים שלך אם הם ינצחו בבחירות. רק ליכוד…"
NOT,"נסראללה נשאל בראיון על היחס שלהם לערביי ישראל (שאלה לא שגרתית חייב לומר): ""אנחנו לא מבקשים מערביי ישראל כלום. הם מעריכים את התנאים ואת המצב. הם אחינו ואנחנו יודעים שהם מצפים ליום שבו פלסטין תחזור להיות מהים והנהר. זה לפחות מה שאנחנו שומעים מהם בתקשורת וברשתות החברתיות""&gt;&gt;"
NOT,"נסראללה ב""ראיון סיכום השנה"" בערוץ ""אל-מיאדין"" הלבנוני: ""יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי, במהלך ביקורו בוושינגטון. האמריקאים הסכימו להצעה הסעודית - כאשר ישראל תבצע את המשימה"". #إسرائيل #محمد_بن_سلمان #السعودية #واشنطن #نصرالله"
NOT,"אמרתי שאנחנו מוכנים לשלם את הפיצוי והתגובה הייתה מצוינת. היו אמרו שנפגיז אפילו שזה ייפול על הבתים אבל אל תפסיק. אני מתאר לעצמי שבמלחמה הבאה שהלבבות של ערביי ישראל יהיו עמנו. הם מצפים לכל תקווה, פער והזדמנות שתשנה את מאזן הכוחות לכיוון של שחרור פלסטין"
NOT,@YinonMagal כולם מפרגנים(אפילו עוכר ישראל כמו גדעון לוי) אתם פשוט מחפשים את השנייה וחצי שמישהו לא פרגן כדי לצייץ את זה. והשיסוי ממשיך...
NOT,"נסראללה מגלה שנפגש עם מנהיג חמאס, איסמאעיל הניה, כמה פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בין חמאס לאסד למסלולם, אבל באותה נשימה אומר שזה ייקח זמן"
NOT,"נסראללה במסר לערביי ישראל: ""אני מעריך שבמלחמה עתידית לבבותיהם יהיו איתנו"" מפני, שלדבריו, אלה מצפים ""לכל הזדמנות שתוכל לשנות את המשוואות באזור לטובת שחרור פלסטין"". נסראללה הוסיף: ""לפי מה שאנחנו שומעים מעמדותיהם, הם מצפים ליום שבו תשוב פלסטין להיות מהים עד הנהר""."
NOT,@27g0CxjnZRBfJ34 @amit_segal היה כותב? אם ערבי היה מת? היה משווה את האלימות לבלפור?
NOT,"נפתלי בנט הוא חלק בלתי נפרד מהמהחנה הלאומי ציוני. אין לזלזל בו ובמפלגתו ""ימינה"".הלוואי שהיו עוד מפלגות ציוניות איכותיות כמוה במקום הסמרטוטים של יש עתיד ושל אין תקווה לישראל. https://t.co/s17NAgTwTa"
NOT,ציוניסט ערבי מאוחד חייב להיות השם החדש. 🇦🇪 🐑 #ZionistanGate
NOT,לא הבנתי ילדה ששיחקה רצח באחד החברים הכי טובים שלי העלתה תמונה עם משפט משיר של הארי היא כזאת מעצבנת אותי סעמק מי היא חושבת שהיא שאני אבין
NOT,"@YosephHaddad @idanlandau יוסף אתה תותח ! אתה איש של אמת ! לא של שקר לא שחור ולא לבן ולכל אותם אנשים שצובט להם בלב, הבועה שלהם אוטוטו תתפוצץ להם בפרצוף, מחבל לא תישמע מהם, האדמה תבלע אותם! כל הכבוד לך!!!!"
NOT,"@avribloch אחד חייל, השני לא. אחד חי ויש סיכוי להחזירו, השני כבר מת. וזה לא קשור להיותו מתנחל. לא זוכרים אותו כמו שלא זוכרים רבים אחרים (חילוניים, דתיים, קיבוצניקים, מושבניקים, עירוניים, גברים, נשים) שנרצחו בפיגועים."
NOT,"RT @OkbiYasser: נסראללה ב""ראיון סיכום השנה"" בערוץ ""אל-מיאדין"" הלבנוני: ""יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי,…"
NOT,"@TomerPersico תומר, שאלה כי פוסט על מפלגת העבודה מעניין כמו השפם של פרץ דאשקד. לדעתך המשטרה מנסה לטייח כרגע רצח של נער גבעות?"
NOT,@ish_echad @Altercka תמצאו פתרון יותר יהודי ואמיתי.. גם אם הם מתנהגים כלפי החרדים כנגד אויבים... אנחנו יודעים שהם לא אויבים נגדנו. תהיה יותר יצירתי... מה לך ולנצרות...ימח שמם וזיכרם
NOT,"@Onetruth011 אתה סתם מבלבל במח, עוד מהבכי והנהי הבלתי נגמר מבית המדרש שלכם. גלעד שליט היה חייל שנחטף במילוי תפקידו והוחזק בשבי ע״י ארגון טרור במשך יותר מ-5 שנים. בסוף מי שבחר לשחרר אותו במחיר לא הגיוני הוא הפטרון שלכם, כמובן בשביל לזכות בעוד כמה קולות בבחירות דאז. הוא לא מלח הארץ ולא נעליים."
NOT,"@ehudweissman @hagarsi @DaphnaLiel 39 מיליון דולר כל חודשיים ,זה פחות מחצי דולר לכל תושב עזה ליום. אף אחד לא מתעשר או מתחזק מזה, זה נותן להם לשמור את הראש מעל המים ולא יותר מזה, ולנו זה נותן את התקופה הכי שקטה בעשרים שנה האחרונות."
NOT,@YairGolan1 @NitzanHorowitz שמאל ציוני עם טיבי ביחד
NOT,"@iloveisraell לנתניהו יש אינטרס ""להפעיל"" את גנץ שיישאר במשחק הפוליטי, אפילו כדי לשרוף מנדטים יקרים אם לא יעבור את % החסימה. ואם יעבור את % החסימה, יחבור כמובן לביבי. הכל לכאורה"
NOT,"💬נסראללה אמר בנאומו כי נפגש עם מנהיג חמאס איסמאעיל הניה מספר פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בין חמאס לאסד למסלולם, אבל מיד הדגיש שזה ייקח זמן"
NOT,@AvigdorLiberman אנטישמי שונא חרדים
NOT,@avishay_sela @orsorek @ShneyVavim אני לא בטוח מה רשימת השמות הזאת עושה לי איפשהו בין געגוע נוסטלגי לשנאה עזה לשחקנים האלה
NOT,@lewinthal אינתיפאדה שנייה ותוצאותיה
NOT,@attilus @hagigat1 @YosephHaddad @saritm0 ימנים מכחישי כיבוש שמנסים לפרק שיתוף פעולה יהודי ערבי למען ביבי זה huge
NOT,"@Meravbenari כל המלצה כזו מסכנת חיים. מי שדוחף לשם דוחף לסיכון חיים. מי שימות כי נדבק בפלאפאל, ימות בין השאר בגלל החוסר אחריות הזו"
NOT,תחושה פנימית אך מעומעמת קלות אומרת לי שאם לא הייתי ז'ידובקה ™️ אז מאה אחוז שהייתי מוסלמית ובעצימות גבוהה לצ'צ'נית כי זה נשמע לי צ'אדי רצח
NOT,"מילא האמירה על מי הילד של כולנו (גלעד שליט) ומי לא (מתנחל שנחטף ונרצח). ניחא. אותי מדהימה חוסר המודעות של ההטייה. סיפורה של התקשורת הישראלית בכמה שניות. למרואיין יש הטייה בגלל הכיפה שעל ראשו, למראיינת הנכבדה אין הטייה. פשוט לא קיימת https://t.co/nuNTWcUdrx"
NOT,@Ayelet__Shaked שמענו את אביו המשיחי ואני לא יודע מה יש ללמוד מהורים שטיפחו מחבל יהודי
NOT,"@guyhaim @netanelgla @ErelSegal גם אם מה שאתה אומר נכון אין נגד זה עבירה פלילית. פוליטיקים באים בטענות לכתבים איפה לשים את הסיפור שלהם שזה אותה עבירה בדיוק רק במצוצמם. נתניהו עשה את זה בגדול. אם נקביל זאת לעבירת רצח זה כאילו 2 אנשים רצחו, האחד נתן לקורבן כדור בראש והשני נתן 8 כדורים בגוף האם זו לא אותה עבירה"
NOT,"@Zchokamoral @Democrat_TV @chaimlevinson @freyisrael1 עזוב, פריי אנטישמי"
NOT,@Kookoolon הנקודה היא אחרת. למה אם הגנב היה לא ממוצא ערבי שמאלנים לא היו מגינים עליו?
NOT,"@Ahmad_tibi נורא ואיום שמאלצים אתכם להגיע לערים יהודיות! עכשיו בוא, לו חבר כנסת יהודי היה אומר שמאלצים אותו להגיע לערים ערביות - כמה זמן היה לוקח לך לארגן אינתיפאדה שלישית? אה, וגם יהודים נוסעים רחוק. למשל חברים שנאלצו להתחסן באום אל פאחם. שקוף שאתה מת לכותרת ממורמרת."
NOT,@saragusti @gidonsaar @sbyifat @netanyahu @naftalibennett @Ayelet__Shaked @gantzbe תקווה חדשה: ימין לאומני קיצוני לא ביביסטי עם גוון דתי ליכוד: שם אירוני למפלגת שנאה ביביסטית מלוכנית ימינה: ימין דתי קיצוני עם ריח חזק של פשיזם. כחול לבן: לא באמת קיימת.
NOT,@Levi10GI אני אישית הגבתי לפני שידעתי שהוא ערבי
NOT,"@yairlapid לא שמעתי שום מילה ממך על רצח הנער אהוביה סנדק ז""ל ע""י כוחות המשטרה."
NOT,@kaisos1987 ואללה מביך אבל כל ערבי ישראלי ששאלתי אותו אם הוא מעוניין בדרכון פלסטיני (אפילו לא לגור שם) קרא לי משוגע
NOT,"@herutcohen אבל לא כ""כ מבין מה ההשוואה תורמת. שליט היה: א. חי. ב. בשבי ממושך. אשרי נמצא מת תוך יום או יומיים, רצח נורא אבל אף פעם לא הציב אותנו מול איזושהי הכרעה מדינית או מוסרית."
NOT,"@mosheifargan @YairNetanyahu ואללה?? אני חשבתי שזה שראש הממשלה נאשם בכך שלקח שוחד, זה פיגוע נגד הדמוקרטיה. אבל אני, מה אני מבין??"
NOT,"@TheRighTr0LL @JoshBreiner @kahane_zadak כמובן, צריך לחקור את המקרה לעומק אבל על ההורים מוטלת אחריות, ילד בן 16 לא אמור לברוח משוטרים ו/או לזרוק אבנים לכאורה. המתנחלים מאפשרים לילדים שלהם לעשות טרור מה לעשות שלפעמים יש לזה מחיר"
NOT,"@EyHDBr3tvEP2ecn זה בחסות מנדלבליט שי ניצן בג""ץ יועמשית של המשטרה ימח שמה בעלה מארגני ההפגנות נגד נתניהו לכאורה גיסה עו""ד שעובד עיריית ירושלים זה שמפרסם שיבואו להפגנות פותח להם חניונים חלקם במחיר מוזל גועל נפש"
NOT,"@YarinNeufeld לא עשינו לא כלום זה מה שמחרפן אותי, סתם הוא אנטישמי סתם."
NOT,"@TPrincess_azula יש מצב שהציוץ הזה משלים את הציוץ שהגבתי לו... בהצלחה עם העולם השטוח. אני הייתי אני ואת כנראה תישארי מי שאת. אגב, תזכירי לי, מי רצח את קנדי? (רטורית כמובן. לא מצפה לנאום קונספירטיבי. שבעתי לשנות דור. היי שלום)"
NOT,"וגם - אם אני קונה תותים כשרים מירקן ערבי, זה כשר או לא?"
NOT,"@Likud_Party עבאס קארים, מתי האיש שמנצח את חמאס מאז 2009 מעביר דמי השבחת מנהרות ודיוק הטילים לשותפיו הטבעיים בעזה?"
NOT,"@Levi10GI איזה דיון? טענת שהגנתי עליו כי הוא ערבי. הוסבר שזה לא המצב. החוק קבע מבחנים מאוד ברורים מתי אדם משוחרר ממעצר ומתי הוא מוחזק עד תום ההליכים. בהיותך לא גזען, אני משוכנעת שלא תטען שאדם שעומד בכל המבחנים הללו צריך להיות מוחזק רק כי מתברר שהוא ערבי. אז יש לך איזו טענה מהותית בנושא?"
NOT,"@ariel_schnabel אתה בחור עם סקרנות אינטלקטאולית. המלצת קריאה: 'האדם המשחק' של יוהן הויזינחה. ברור לי שאחרי שתקרא את הספר תבין מדוע (גם) זהות קולקטיבית, היא בסה""כ משחק. אגב, גיור מוכיח זאת: ברוך הבא מר ערפאת, רק אתמול עוד היית מוסלמי, וכעת חובר לך בהצלחה דיסק-און-קי של הזכרון הקולקטיבי היהודי."
NOT,אני בעד לחסן את אסירי חמאס בספוטניק של פוטין
NOT,אל גזירה ערוץ ציוני ואוהב ישראל לעומת ערוץ 12 @N12News https://t.co/D3jcxNgawD
NOT,@GiladCohenJR @ynetalerts זה כמו שאגרוף מצא פרצוף משוטט. לא מאמינים למשטרה. הכל מההתחלה נראה כמו רצח וטיוח של הנער רק בגלל שהוא דתי. דם המתנחלים אינו הפקר.
NOT,"@sheffipaz @stuviii @VeredLee1 @YTB2018 רגע, אז את מסכימה שאתם חיסלתם מתווה הרחקה? נו, ואיך זה עבד לכם?... אני שומעת שגם המיליונים שנתניהו הבטיח, איכשהו פחות הגיעו. ואגב, אם כל כך דחוף לך להרחיק רווקים ולהשאיר משפחות, למה את מתעקשת בעקביות לאיים, להפחיד ולהטיל טרור דווקא על ילדים???"
NOT,"@BenCaspit עכשיו הוא עוד רוצה לשרוף קולות ולא לעבור את אחוז החסימה... האיש שהלך כנגד כמעט כל מצביעיו, כולל אותי, עוד חושב לרוץ, איזה חוסר מודעות"
NOT,RT @iki_cohen: אל גזירה ערוץ ציוני ואוהב ישראל לעומת ערוץ 12 @N12News
NOT,"@avihay_halak גם זה לא סתם אנטישמי, זה אנטישמי עם פוזה, אלה הכי גרועים."
NOT,@DiscussingEcon1 @OferShelah לא מתעייפים..וואלה אם הייתי ערבי או חרדי הייתי ממש שוקל להצביע לו.הוא פשוט יזרוק עליהם כסף
NOT,"נטפליקס. אותי זה מרדים תוך רבע שעה. זה עובר פרקים בלי שתלחץ, אז בבוקר, זה תמיד מסתבר, לעיני האוהבות, שצפיתי בהכל. על בסיס זה, יש לי המלצה לעוד כדור שינה למחרת. אני נרדם עם תוכניות על רוצחים סדרתיים- בעיקר. רוצח כל הלילה, מסתבר, לעוד בוקר מאושר, זה כל הנט של פליקס."
NOT,@attilus @familyguy נראה לי כל הסצנות ששמו שם זה הפרות מצד חמאס
NOT,"אם בנימין נתניהו אכן יצליח לגרום לנו להיות המדינה הראשונה שיוצרת מהקורונה, ועדיין יפגינו נגדו עם שלטים של לך: מי שיעשה כן אשכרה לא ציוני ולא אכפת לו מהמדינה"
NOT,"RT @galberger: פרסום ראשון: הרש""פ סיכלה פיגוע דקירה נגד חיילים. מקורות פלסטינים מסרו ל-@kann_news כי מנגנוני הרשות עצרו שלשום 2 פלסטיניות מ…"
NOT,@JonZacharin מי שעושה את הוא כבר לא ציוני ולא איכפת לו מהמדינה
NOT,@dklaround13 @ElizaStanlen זה אייקוני בטירוףףףףףף אבל גם פרובלמטי רצח אני מזהירה מראש
NOT,"@YKanot @amit_segal ישראלי,חלאה, אנטי ציוני"
NOT,@assafma @elilling @AronRabino1 זה נכון. הרכב ניסה לדרוס יהודים וגם המפגינים היהודים קיבלו מערבים אבנים. אם את בעד שלום לפחות תהי אובייקטיבי ולא אוטו אנטישמי חסר זהות יהודית.
NOT,@nitayp וואו איזה דיבור אורגני או ערבי
NOT,@swiftnbnc ארן חתיך רצח
NOT,"@LevineHagai הממשלה לא מעוניינת לעבוד עם הציבור. יש נאשם בשוחד שלא מעוניין לעבוד עם אף אחד, אלא לעסוק במעשי נוכלות. לצורך זה נעל את הפרוטוקלים וזרק את המפתח לים. לידו יש איזה עציץ שהתברבר בניווט בגלל יצר מיני שאינו בר כיבוש, והשניים האלה מובילים את מדינת ישראל לתהום."
NOT,"@HaleviAmit @AmirOhana מר הלוי, מה אתה יכול לעשות כדי למנוע הריסת עיינות ענר? החלטה מנותקת והזויה"
NOT,@Yoglas74 @akivanovick שופר בן מחבל לכוד בין שופרותו למחבלותו
NOT,"@tuvipollack אם רון חולדאי, עופר שלח, ציפי לבני, מירב מיכאלי, עומר בר לב, יאיר גולן כדאי שיחברו יחד. והייתי מציעה שגם יצטרפו אנשי עשייה עם הוכחות מהסקטור הערבי אליהם שיקימו מפלגה משותפת יהודית ערבי הגיע הזמן לשותפות."
NOT,@inbal_bh אני יודעתת חדחדללד פרובלמטי רצח אבל אמא גאוני פשוט
NOT,"RT @JonZacharin: אם בנימין נתניהו אכן יצליח לגרום לנו להיות המדינה הראשונה שיוצרת מהקורונה, ועדיין יפגינו נגדו עם שלטים של לך: מי שיעשה כן…"
NOT,"RT @kaisos1987: נסראללה מגלה שנפגש עם מנהיג חמאס, איסמאעיל הניה, כמה פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בי…"
